year,title,published_at,updated_at,category,nominee,artist,workers,img
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Pop Vocal Album,Back To Black,Amy Winehouse,"Mark Ronson, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Amy%2BWinehouse/Amy%2520Winehouse_1_1_1578384847.jpg?itok=E0x96uqF
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Dance Recording,LoveStoned/I Think She Knows,Justin Timberlake,"Nate (Danja) Hills, Tim Mosley & Justin Timberlake, producers; Jimmy Douglass & Tim Mosley, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_21.png?itok=nLQjmfit
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Electronic/Dance Album,We Are The Night,The Chemical Brothers,"Tom Rowlands & Ed Simons, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BChemical%2BBrothers/The%2520Chemical%2520Brothers_1_1_1578387427.jpg?itok=d4bO6Tpl
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional Pop Vocal Album,Call Me Irresponsible,Michael Bublé,"David Foster & Humberto Gatica, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BBubl%25C3%25A9/Michael%2520Bubl%25C3%25A9_1_1_1578385534.jpg?itok=QJp6bog2
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rock Album,"Echoes, Silence, Patience & Grace",Foo Fighters,"Gil Norton, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best R&B Album,Funk This,Chaka Khan,"Bobby Ross Avila, Issiah J. Avila, James Harris III, Terry Lewis & James ""Big Jim"" Wright, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chaka%2BKhan/Chaka%2520Khan_1_1_1598913537.jpg?itok=pEdUcxBU
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary R&B Album,Because Of You,Ne-Yo,"Ne-Yo, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ne-Yo/Ne-Yo_1_1_1578385363.jpg?itok=gNtECxOd
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rap Album,Graduation,Kanye West,"Kanye West, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kanye%2BWest/Kanye%2520West_1_1_1589915429.jpg?itok=mofE9sC1
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Country Album,These Days,Vince Gill,"Vince Gill, John N. Hobbs & Justin Niebank, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Vince%2BGill/Vince%2520Gill_1_1_1581551728.jpg?itok=aB96wKgE
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Bluegrass Album,The Bluegrass Diaries,Jim Lauderdale,"Randy Kohrs, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jim%2BLauderdale/Jim%2520Lauderdale_1_1_1575362745.jpg?itok=tuRkXjEB
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary Jazz Album,River: The Joni Letters,Herbie Hancock,"Herbie Hancock & Larry Klein, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Herbie%2BHancock/Herbie%2520Hancock_1_1_1596790289.jpg?itok=b1MAcr9T
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Jazz Vocal Album,Avant Gershwin,Patti Austin,"Michael Abene, Patti Austin & Lucas Schmid, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BAbene/Michael%2520Abene_1_1_1581565534.jpg?itok=w_PNoJlS
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Jazz Instrumental Album, Individual or Group",Pilgrimage,Michael Brecker,"Michael Brecker, Gil Goldstein, Pat Metheny & Steven Rodby, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BBrecker/Michael%2520Brecker_1_1_1581612049.jpg?itok=3EO45f-k
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Large Jazz Ensemble Album,A Tale Of God's Will (A Requiem For Katrina),Terence Blanchard,"Terence Blanchard, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Terence%2BBlanchard/Terence%2520Blanchard_1_1_1581553525.jpg?itok=gNLy5qGf
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Rock Or Rap Gospel Album,Before The Daylight's Shot,Ashley Cleveland,"Ashley Cleveland & Kenny Greenberg, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kenny%2BGreenberg/Kenny%2520Greenberg_1_1_1581658602.jpg?itok=sEsZ0XCy
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Southern, Country, Or Bluegrass Gospel Album",Salt Of The Earth,Ricky Skaggs & The Whites,"Ricky Skaggs, Buck White, Cheryl White & Sharon White-Skaggs, producers; Brent King, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ricky%2BSkaggs/Ricky%2520Skaggs_1_1_1581554744.jpg?itok=URhWHJuc
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary R&B Gospel Album,Free To Worship,Fred Hammond,"Fred Hammond, producer; Fred Hammond & Ray Hammond, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Fred%2BHammond/Fred%2520Hammond_1_1_1594734471.jpg?itok=vfwX2luA
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Latin Pop Album,El Tren De Los Momentos,Alejandro Sanz,"Lulo Perez & Alejandro Sanz, producers; Carlos Alvarez, Lulo Perez, Thom Russo, Alejandro Sanz, Rafa Sardina & Pepo Sherman, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alejandro%2BSanz/Alejandro%2520Sanz_1_1_1581342907.jpg?itok=0YVrY2Gd
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Latin Rock Or Alternative Album,No Hay Espacio,Black:Guayaba,"Gabriel Calero, Carlos Colon, Gustavo Gonzalez Lugo, Javier A. Morales Negron & Carlos Ortiz, producers; Seth Atkins Horan, Paolo Capeles, Antonio Fornaris & Bob St. John, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Carlos%2BCol%25C3%25B3n-Izquierdo/Carlos%2520Col%25C3%25B3n-Izquierdo_1_1_1578518311.jpg?itok=8sC8-Xft
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Latin Urban Album,Residente O Visitante,Calle 13,"Iván Gutiéttrz, Ramon Martinez, Edgardo Matta & Carlos Velázquez, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/calle13-spotlight-130489913.png?itok=J7RRDmDb
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Tropical Latin Album,La Llave De Mi Corazón,Juan Luis Guerra,"Juan Luis Guerra, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Juan%2BLuis%2BGuerra/Juan%2520Luis%2520Guerra_1_1_1581552062.jpg?itok=nyuSb_-7
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Mexican/Mexican-American Album,100% Mexicano,Pepe Aguilar,"Pepe Aguilar, producer; Pepe Aguilar, Norberto Islas & Enrique Mendivil, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pepe%2BAguilar/Pepe%2520Aguilar_1_1_1578385715.jpg?itok=DMy8l6hK
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Norteño Album,Detalles Y Emociones,Los Tigres Del Norte,"Oscar Lara Angulo, Eduardo Hernandez, Hernan Hernandez, Jorge Hernandez & Luis Hernandez, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Los%2BTigres%2BDel%2BNorte/Los%2520Tigres%2520del%2520Norte_1_1_1597052764.jpg?itok=xZ2kx4C0
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary Blues Album,The Road To Escondido,JJ Cale & Eric Clapton,"JJ Cale, Eric Clapton & Simon Climie, producers; Alan Douglas & Mick Guzauski, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/JJ%2BCale/JJ%2520Cale_1_1_1581560584.jpg?itok=nv2gfhRs
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional Folk Album,Dirt Farmer,Levon Helm,"Larry Campbell & Amy Helm, producers; Justin Guip, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Levon%2BHelm/Levon%2520Helm_1_1_1581555751.jpg?itok=GOP_aP9I
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary Folk/Americana Album,Washington Square Serenade,Steve Earle,"John King, producer; Tom Camuso, John King & Josh Wilbur, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Steve%2BEarle/Steve%2520Earle_1_1_1581551765.jpg?itok=LmUVLYnM
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Native American Music Album,Totemic Flute Chants,Johnny Whitehorse,"Larry Mitchell, producer; Larry Mitchell, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Larry%2BMitchell/Larry%2520Mitchell_1_1_1581555658.jpg?itok=0PpJiOTT
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Hawaiian Music Album,Treasures Of Hawaiian Slack Key Guitar,(Various Artists),"Peter Deaquino, Daniel Ho & Sterling Seaton, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BDeAquino/Peter%2520deAquino_1_1_1581555811.jpg?itok=XZORHIcT
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Zydeco Or Cajun Music Album,Live! Worldwide,Terrance Simien & The Zydeco Experience,"Joshua Murrell, producer; Joshua Murrell, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Terrance%2BSimien%2B%2526%2BThe%2BZydeco%2BExperience/Terrance%2520Simien%2520%2526%2520The%2520Zydeco%2520Experience_1_1_1581628613.jpg?itok=qSRlT1x4
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Reggae Album,Mind Control,Stephen Marley,"Stephen Marley, producer; Greg Morris, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stephen%2BMarley/Stephen%2520Marley_1_1_1576290546.jpg?itok=0510HhwF
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Traditional World Music Album,African Spirit,Soweto Gospel Choir,"Robin Hogarth, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Soweto%2BGospel%2BChoir/Soweto%2520Gospel%2520Choir_1_1_1581629382.jpg?itok=kUiaTG4e
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Contemporary World Music Album,Djin Djin,Angelique Kidjo,"Tony Visconti, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ang%25C3%25A9lique%2BKidjo/Ang%25C3%25A9lique%2520Kidjo_1_1_1598366948.jpg?itok=wGfBf5NX
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Polka Album,Come Share The Wine,Jimmy Sturr And His Orchestra,"Joseph Donofrio, Kenneth R. Irwin & Tom Pick, producers; Mark Capps, Joseph Donofrio, Kenneth R. Irwin & Tom Pick, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jimmy%2BSturr/Jimmy%2520Sturr_1_1_1597168389.jpg?itok=bCBNVLi2
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Comedy Album,The Distant Future,Flight Of The Conchords,"Jemaine Clement, Bret McKenzie & Mickey Petralia, producers; Matt Shane, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Flight%2BOf%2BThe%2BConchords/Flight%2520of%2520the%2520Conchords_1_1_1581551889.jpg?itok=i0qAmEOx
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",Love,(The Beatles),"George Martin & Giles Martin, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgemartin-spotlight-514811100.png?itok=b-Se_ovM
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Short Form Music Video,God's Gonna Cut You Down,Johnny Cash,"Tony Kaye, video director; Rachel Curl, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Johnny%2BCash/Johnny%2520Cash_1_1_1581553523.jpg?itok=M0sTVaoF
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Long Form Music Video,The Confessions Tour,Madonna,"Jonas Akerlund, video director; Sara Martin & David May, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Madonna/Madonna_1_1_1578385371.jpg?itok=LkjJTTOf
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Record Of The Year,Not Ready To Make Nice,Dixie Chicks,"Rick Rubin, producer; Richard Dodd, Jim Scott & Chris Testa, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dixie%2BChicks/Dixie%2520Chicks_1_1_1598343738.jpg?itok=YXj33PAV
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Album Of The Year,Taking The Long Way,Dixie Chicks,"Rick Rubin, producer; Richard Dodd, Jim Scott & Chris Testa, engineers/mixers; Richard Dodd, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dixie%2BChicks/Dixie%2520Chicks_1_1_1598343738.jpg?itok=YXj33PAV
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Pop Instrumental Album,Fingerprints,Peter Frampton,"Gordon Kennedy, producer; Chuck Ainlay & Aaron Swihart, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BFrampton/Peter%2520Frampton_1_1_1575364203.jpg?itok=m3HED9pz
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Pop Vocal Album,Continuum,John Mayer,"Steve Jordan, producer; Michael H. Brauer, Joe Ferla & Chad Franscoviak, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BMayer/John%2520Mayer_1_1_1578384892.jpg?itok=QM4MUEXo
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Dance Recording,Sexy Back,Justin Timberlake & Timbaland,"Nate (Danja) Hills, Timbaland & Justin Timberlake, producers; Jimmy Douglass, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_21.png?itok=nLQjmfit
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Electronic/Dance Album,Confessions On A Dance Floor,Madonna,"Stuart Price, producer; Mark Stent, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Madonna/Madonna_1_1_1578385371.jpg?itok=LkjJTTOf
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Traditional Pop Vocal Album,Duets:  An American Classic,Tony Bennett,"Phil Ramone, producer; Dae Bennett, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tony%2BBennett/Tony%2520Bennett_1_1_1584465343.jpg?itok=Zk2PcPhY
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Rock Album,Stadium Arcadium,Red Hot Chili Peppers,"Rick Rubin, producer; Ryan Hewitt, Mark Linett & Andrew Scheps, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Red%2BHot%2BChili%2BPeppers/Red%2520Hot%2520Chili%2520Peppers_1_1_1581551756.jpg?itok=IbT8gggV
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Alternative Music Album,St. Elsewhere,Gnarls Barkley,"Ben Allen & Kennie Takahashi, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gnarls%2BBarkley/Gnarls%2520Barkley_1_1_1581360966.jpg?itok=50Ayt31D
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best R&B Album,The Breakthrough,Mary J. Blige,"Patrick Dillett, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mary%2BJ.%2BBlige/Mary%2520J.%2520Blige_1_1_1578385686.jpg?itok=8LNddY-k
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Rap Album,Release Therapy,Ludacris,"Joshua Monroy & Phil Tan, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ludacris/Ludacris_1_1_1576262428.jpg?itok=69XMQ2Ad
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Country Album,Taking The Long Way,Dixie Chicks,"Rick Rubin, producer; Richard Dodd, Jim Scott & Chris Testa, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dixie%2BChicks/Dixie%2520Chicks_1_1_1598343738.jpg?itok=YXj33PAV
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best New Age Album,Amarantine,Enya,"Nicky Ryan, producer; Nicky Ryan, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Enya/Enya_1_1_1581558707.jpg?itok=E89V1itS
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Contemporary Jazz Album,The Hidden Land,Béla Fleck & The Flecktones,"Richard Battaglia & Robert Battaglia, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/B%25C3%25A9la%2BFleck/B%25C3%25A9la%2520Fleck_1_1_1594758612.jpg?itok=REaYoNMC
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Jazz Vocal Album,Turned To Blue,Nancy Wilson,"Jay Ashby & Martin J. Ashby, producers; Jay Dudt, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_15.png?itok=9iY7Y3e0
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best Jazz Instrumental Album, Individual or Group",The Ultimate Adventure,Chick Corea,"Bernie Kirsh, Al Schmitt & Buck Snow, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chick%2BCorea/Chick%2520Corea_1_1_1578385141.jpg?itok=gpVAWwCc
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Large Jazz Ensemble Album,Some Skunk Funk,"Randy Brecker With Michael Brecker, Jim Beard, Will Lee, Peter Erskine, Marcio Doctor & Vince Mendoza conducting The WDR Big Band Köln","Joachim Becker & Lucas Schmid, producers; Peter Brandt & Klaus Genuit, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Randy%2BBrecker/Randy%2520Brecker_1_1_1575373868.jpg?itok=9QxyBydg
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Latin Jazz Album,Simpático,The Brian Lynch/Eddie Palmieri Project,"Dave Darlington, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Brian%2BLynch/Brian%2520Lynch_1_1_1581624871.jpg?itok=mSQPKfUl
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Rock Or Rap Gospel Album,Turn Around,Jonny Lang,"Drew Ramsey & Shannon Sanders, producers; Matt Hyde & F. Reid Shippen, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jonny%2BLang/Jonny%2520Lang_1_1_1581552157.jpg?itok=ufGM01Qf
