year,title,published_at,updated_at,category,nominee,artist,workers,img,grammy_nominee_key,grammy_artist_key
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best r and b album,dance with my father,luther vandross,"luther vandross, producer; ray bardani, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/luther%2bvandross/luther%2520vandross_1_1_1575369222.jpg?itok=gbsxyn7t,dance with my father,luther vandross
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best contemporary r and b album,dangerously in love,beyonce,"beyonce knowles, producer; tony maserati, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/beyonc%25c3%25a9%2bknowles/beyonc%25c3%25a9_1_1_1597674429.jpg?itok=1jkgwbff,dangerously in love,beyonce
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rap album,speakerboxxx/the love below,outkast,"andre 3000, producer; john frye, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/outkast/outkast_1_1_1595810284.jpg?itok=u50l3ory,speakerboxxx/the love below,outkast
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best bluegrass album,live,alison krauss and union station,"barry bales, ron block, jerry douglas, alison krauss and dan tyminski, producers; gary paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/alison_krauss_union_station_spotlight_138820345.png?itok=gonfqxzo,live,alison krauss and union station
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best new age album,one quiet night,pat metheny,"pat metheny and steve rodby, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/pat%2bmetheny/pat%2520metheny_1_1_1594671562.jpg?itok=-jjhlt_l,one quiet night,pat metheny
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best contemporary jazz album,34th n lex,randy brecker,"randy brecker and george whitty, producers; george whitty, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/randy%2bbrecker/randy%2520brecker_1_1_1575373868.jpg?itok=9qxybydg,34th n lex,randy brecker
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"best jazz instrumental album, individual or group",alegria,wayne shorter,"robert sadin, producer; dave darlington and robert sadin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/wayne%2bshorter/wayne%2520shorter_1_1_1581555649.jpg?itok=rqcpm1r0,alegria,wayne shorter
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best large jazz ensemble album,wide angles,michael brecker quindectet,"michael brecker and gil goldstein, producers; jay newland, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/gil%2bgoldstein/gil%2520goldstein_1_1_1597164797.jpg?itok=od6j6fbj,wide angles,michael brecker quindectet
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best latin jazz album,live at the blue note,"michel camilo with charles flores and horacio ""el negro"" hernandez","michel camilo, producer; robert j. friedrich, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/horacio%2b%2522el%2bnegro%2522%2bhernandez/horacio%2520%2522el%2520negro%2522%2520hernandez_1_1_1581559994.jpg?itok=n24q-wen,live at the blue note,"michel camilo with charles flores and horacio ""el negro"" hernandez"
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rock gospel album,worldwide,audio adrenaline,"jason burkum, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/audio%2badrenaline/audio%2520adrenaline_1_1_1596799500.jpg?itok=cmuuexcr,worldwide,audio adrenaline
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best pop/contemporary gospel album,worship again,michael w. smith,"michael w. smith, producer; ronnie brookshire, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/michael%2bw.%2bsmith/michael%2520w.%2520smith_1_1_1581371564.jpg?itok=4xsps22i,worship again,michael w. smith
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"best southern, country, or bluegrass gospel album",rise and shine,randy travis,"kyle lehning, producer; jason lehning, kyle lehning and steve tillisch, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/randy%2btravis/randy%2520travis_1_1_1575366507.jpg?itok=u4bp_0px,rise and shine,randy travis
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best traditional soul gospel album,go tell it on the mountain,the blind boys of alabama,"john chelew, producer; jimmy hoyson, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/blind%2bboys%2bof%2balabama/blind%2520boys%2520of%2520alabama_1_1_1575366367.jpg?itok=qyvcjb6l,go tell it on the mountain,the blind boys of alabama
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best contemporary soul gospel album,...again,donnie mcclurkin,"donnie mcclurkin, producer; charles alexander, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/donnie%2bmcclurkin/donnie%2520mcclurkin_1_1_1581563402.jpg?itok=qm3amw3n,...again,donnie mcclurkin
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best latin pop album,no es lo mismo,alejandro sanz,"lulo perez and alejandro sanz, producers; mick guzauski, engineer/mixer; rafa sardina and pepo sherman, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/alejandro%2bsanz/alejandro%2520sanz_1_1_1581342907.jpg?itok=0yvry2gd,no es lo mismo,alejandro sanz
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best traditional tropical latin album,buenos hermanos,ibrahim ferrer,"ry cooder, producer; jerry boys, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ibrahim%2bferrer/ibrahim%2520ferrer_1_1_1581563035.jpg?itok=hrb_r_hy,buenos hermanos,ibrahim ferrer
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best salsa/merengue album,regalo del alma,celia cruz,"sergio george and oscar gomez, producers; jorge g. garcia and oscar gomez, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/celia%2bcruz/celia%2520cruz_1_1_1581560505.jpg?itok=5kylzzo6,regalo del alma,celia cruz
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best mexican/mexican-american album,afortunado,joan sebastian,"joan sebastian, producer; daniel estevez t., engineer/mixer; jose angel cabrera, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/joan%2bsebastian/joan%2520sebastian_1_1_1575363475.jpg?itok=t94zhm_l,afortunado,joan sebastian
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best traditional blues album,blues singer,buddy guy,"dennis herring, producer; ed cherney, engineer/mixer; jacquire king, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/buddy%2bguy/buddy%2520guy_1_1_1578385468.jpg?itok=rkq3hik-,blues singer,buddy guy
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best contemporary blues album,let's roll,etta james,"donto james, etta james, sametto james and josh sklair, producers; donto james, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/etta%2bjames/etta%2520james_1_1_1581553580.jpg?itok=be8ev9zw,let's roll,etta james
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best traditional folk album,wildwood flower,june carter cash,"john carter cash, producer; chuck turner, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/june%2bcarter%2bcash/june%2520carter%2520cash_1_1_1581565077.jpg?itok=d_8k84jr,wildwood flower,june carter cash
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best contemporary folk album,the wind,warren zevon,"jorge calderon, noah scott snyder and warren zevon, producers; noah scott snyder, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/warren%2bzevon/warren%2520zevon_1_1_1581612439.jpg?itok=ttv1ofik,the wind,warren zevon
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best native american music album,flying free,black eagle,"tom bee, producer; j. douglas geist, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/black%2beagle/black%2520eagle_1_1_1581556290.jpg?itok=_n57auxp,flying free,black eagle
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best traditional world music album,sacred tibetan chant,the monks of sherab ling monastery,"jon mark, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jon%2bmark/jon%2520mark_1_1_1581629370.jpg?itok=bi-eo_xy,sacred tibetan chant,the monks of sherab ling monastery
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best contemporary world music album,voz d'amor,cesaria evora,"jose da silva, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/cesaria%2bevora/cesaria%2520evora_1_1_1598196676.jpg?itok=cr70po45,voz d'amor,cesaria evora
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best polka album,let's polka 'round,jimmy sturr,"joe donofrio, kenneth r. irwin, tom pick and jimmy sturr, producers; tom pick, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jimmy%2bsturr/jimmy%2520sturr_1_1_1597168389.jpg?itok=bcbnvli2,let's polka 'round,jimmy sturr
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best musical album for children,bon appetit!,cathy fink and marcy marxer,"cathy fink and marcy marxer, producers; cathy fink and marcy marxer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/marcy%2bmarxer/marcy%2520marxer_1_1_1581628712.jpg?itok=ychrsm9n,bon appetit!,cathy fink and marcy marxer
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best spoken word album for children,prokofiev: peter and the wolf/beintus: wolf tracks,"bill clinton, mikhail gorbachev and sophia loren (kent nagano; russian national orchestra)","wilhelm hellweg, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/sophia%2bloren/sophia%2520loren_1_1_1581557957.jpg?itok=bnwphqyi,prokofiev: peter and the wolf/beintus: wolf tracks,"bill clinton, mikhail gorbachev and sophia loren (kent nagano; russian national orchestra)"
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best spoken word album,lies and the lying liars who tell them: a fair and balanced look at the right (al franken),al franken,"paul ruben, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/al%2bfranken/al%2520franken_1_1_1581654100.jpg?itok=znylskda,lies and the lying liars who tell them: a fair and balanced look at the right (al franken),al franken
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best comedy album,poodle hat,weird al yankovic,"weird al yankovic, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/weird_al_yankovic_spotlight_510334176.png?itok=u7swdhr0,poodle hat,weird al yankovic
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best classical crossover album,obrigado brazil,yo-yo ma,"jorge calandrelli and steven epstein, producers; richard king and todd whitelock, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/yo-yo%2bma/yo-yo%2520ma_1_1_1581553648.jpg?itok=ylzy5pfu,obrigado brazil,yo-yo ma
2003,46th Annual GRAMMY Awards  (2003),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best short form music video,hurt,johnny cash,"mark romanek, video director; aris mcgarry, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/johnny%2bcash/johnny%2520cash_1_1_1581553523.jpg?itok=m0stvaof,hurt,johnny cash
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,record of the year,don't know why,norah jones,"norah jones, arif mardin and jay newland, producers; jay newland, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/norah%2bjones/norah%2520jones_1_1_1588264654.jpg?itok=tpwj31fa,don't know why,norah jones
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,album of the year,come away with me,norah jones,"norah jones, arif mardin, jay newland and craig street, producers; s. husky hoskulds and jay newland, engineers/mixers; ted jensen, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/norah%2bjones/norah%2520jones_1_1_1588264654.jpg?itok=tpwj31fa,come away with me,norah jones
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best pop instrumental album,just chillin',norman brown,"paul brown, producer; paul brown, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/norman%2bbrown/norman%2520brown_1_1_1594646524.jpg?itok=5ex6lrai,just chillin',norman brown
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best pop vocal album,come away with me,norah jones,"arif mardin and jay newland, producers; s. husky hoskulds and jay newland, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/norah%2bjones/norah%2520jones_1_1_1588264654.jpg?itok=tpwj31fa,come away with me,norah jones
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best dance recording,days go by,dirty vegas,"ben harris, paul harris and steve smith, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/dirty%2bvegas/dirty%2520vegas_1_1_1581551848.jpg?itok=9rbdigrk,days go by,dirty vegas
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best traditional pop vocal album,playin' with my friends - bennett sings the blues,tony bennett,"phil ramone, producer; joel moss and tom young, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/tony%2bbennett/tony%2520bennett_1_1_1584465343.jpg?itok=zk2pcphy,playin' with my friends - bennett sings the blues,tony bennett
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rock album,the rising,bruce springsteen,"brendan o'brien, producer; nick didia and brendan o'brien, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/bruce%2bspringsteen/bruce%2520springsteen_1_1_1584095281.jpg?itok=wvtrkiah,the rising,bruce springsteen
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best alternative music album,a rush of blood to the head,coldplay,"coldplay and ken nelson, producers; coldplay, ken nelson and mark phythian, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/coldplay/coldplay_1_1_1591112967.jpg?itok=llcputno,a rush of blood to the head,coldplay
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best r and b album,voyage to india,india.arie,"india.arie and shannon sanders, producers; alvin speights, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/indiaarie-spotlight-107148703.png?itok=ehtaezyr,voyage to india,india.arie
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best contemporary r and b album,ashanti,ashanti,"7 aurelius and irv gotti, producers; 7 aurelius, milwaukee buck and brian springer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ashanti/ashanti_1_1_1585059863.jpg?itok=7_g3rlyl,ashanti,ashanti
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rap album,the eminem show,eminem,"eminem, producer; steve king, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/eminem/eminem_1_1_1591112923.jpg?itok=l57yxwwn,the eminem show,eminem
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best country album,home,dixie chicks,"dixie chicks and lloyd maines, producers; gary paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/dixie%2bchicks/dixie%2520chicks_1_1_1598343738.jpg?itok=yxj33pav,home,dixie chicks
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best bluegrass album,lost in the lonesome pines,"jim lauderdale, ralph stanley and the clinch mountain boys","jim lauderdale, producer; david castle, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jim%2blauderdale/jim%2520lauderdale_1_1_1575362745.jpg?itok=turkxjeb,lost in the lonesome pines,"jim lauderdale, ralph stanley and the clinch mountain boys"
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best new age album,acoustic garden,eric tingstad and nancy rumbel,"nancy rumbel and eric tingstad, producers; les kahn and eric tingstad, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/eric%2btingstad/eric%2520tingstad_1_1_1581628693.jpg?itok=ef5k35-t,acoustic garden,eric tingstad and nancy rumbel
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best contemporary jazz album,speaking of now,pat metheny group,"lyle mays, pat metheny and steve rodby, producers; rob eaton, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/pat%2bmetheny%2bgroup/pat%2520metheny%2520group_1_1_1589915053.jpg?itok=yojcjdh6,speaking of now,pat metheny group
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best jazz vocal album,live in paris,diana krall,"tommy lipuma, producer; al schmitt, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/diana%2bkrall/diana%2520krall_1_1_1589273612.jpg?itok=tef_xptn,live in paris,diana krall
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"best jazz instrumental album, individual or group",directions in music,"herbie hancock, michael brecker and roy hargrove","michael brecker and jason olaine, producers; doug doctor, rob griffin and jay newland, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/herbie%2bhancock/herbie%2520hancock_1_1_1596790289.jpg?itok=b1macr9t,directions in music,"herbie hancock, michael brecker and roy hargrove"
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best large jazz ensemble album,what goes around,dave holland big band,"dave holland and louise holland, producers; james farber, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/dave%2bholland/dave%2520holland_1_1_1575366094.jpg?itok=quzy-xff,what goes around,dave holland big band
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best latin jazz album,the gathering,caribbean jazz project,"dave samuels, producer; phil magnotti, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/caribbean%2bjazz%2bproject/caribbean%2520jazz%2520project_1_1_1597168413.jpg?itok=ekokpab7,the gathering,caribbean jazz project
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rock gospel album,come together,third day,"monroe jones, producer; james j dineen iii, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/third%2bday/third%2520day_1_1_1581551858.jpg?itok=vubg7npr,come together,third day
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best pop/contemporary gospel album,the eleventh hour,jars of clay,"jars of clay, producers; vance powell and jack joseph puig, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jars%2bof%2bclay/jars%2520of%2520clay_1_1_1575368205.jpg?itok=kh3xivhb,the eleventh hour,jars of clay
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"best southern, country, or bluegrass gospel album",we called him mr. gospel music - the james blackwood tribute album,"the jordanaires, larry ford and the light crust doughboys","art greenhaw, producer; tim cooper, chuck ebert, art greenhaw, adrian payne, robb tripp and philip w. york, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/larry%2bford/larry%2520ford_1_1_1581610333.jpg?itok=aua9lw2s,we called him mr. gospel music - the james blackwood tribute album,"the jordanaires, larry ford and the light crust doughboys"
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best traditional soul gospel album,higher ground,the blind boys of alabama,"john chelew, producer; jimmy hoyson, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/blind%2bboys%2bof%2balabama/blind%2520boys%2520of%2520alabama_1_1_1575366367.jpg?itok=qyvcjb6l,higher ground,the blind boys of alabama
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best contemporary soul gospel album,sidebars,eartha,"glaurys ariass, helsa ariass and eartha, producers; glaurys ariass, helsa ariass and chris puram, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/eartha/eartha_1_1_1581561922.jpg?itok=sfraiebz,sidebars,eartha
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best latin pop album,caraluna,bacilos,"bacilos, luis ochoa and gonzalo vasquez, producers; gustavo afont, jon fausty, iker gastraminsa, jaime lagueruela, eric schilling, bob st. john and gonzalo vasquez, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/luis%2bochoa/luis%2520ochoa_1_1_1581631746.jpg?itok=wb8odk7y,caraluna,bacilos
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best latin rock/alternative album,revolucion de amor,mana,"alex gonzalez and fher olvera, producers; benny faccone, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/alex%2bgonzalez/alex%2520gonzalez_1_1_1581642715.jpg?itok=ewgtxxce,revolucion de amor,mana
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best salsa album,la negra tiene tumbao,celia cruz,"sergio george, producer; maria dejesus and jon fausty, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/celia%2bcruz/celia%2520cruz_1_1_1581560505.jpg?itok=5kylzzo6,la negra tiene tumbao,celia cruz
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best merengue album,latino,grupo mania,"jose lugo, producer; rolando alejandro, raphael pena and manuel antonio tejada tabar, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/grupo%2bmania/grupo%2520mania_1_1_1581629272.jpg?itok=gtgqreoa,latino,grupo mania
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best mexican/mexican-american album,lo dijo el corazon,joan sebastian,"joan sebastian, producer; benny faccone, franco giordani and john karpowich, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/joan%2bsebastian/joan%2520sebastian_1_1_1575363475.jpg?itok=t94zhm_l,lo dijo el corazon,joan sebastian
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best tejano album,acuerdate,emilio navaira,"manuel herrera maldonado, producer; gustavo alphonso miranda, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/manuel%2bherrera%2bmaldonado/manuel%2520herrera%2520maldonado_1_1_1581658609.jpg?itok=xdm1lcwi,acuerdate,emilio navaira
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best traditional blues album,a christmas celebration of hope,b.b. king,"b.b. king, producer; anthony daigle and john holbrock, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/bbking-spotlight-166779471.png?itok=tanc-gcj,a christmas celebration of hope,b.b. king
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best contemporary blues album,don't give up on me,solomon burke,"joe henry, producer; s. husky hoskulds, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/solomon%2bburke/solomon%2520burke_1_1_1591113064.jpg?itok=masl1gm9,don't give up on me,solomon burke
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best traditional folk album,legacy,doc watson and david holt,"steven heller and david holt, producers; steven heller, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/doc%2bwatson/doc%2520watson_1_1_1581561835.jpg?itok=7xnqbiay,legacy,doc watson and david holt
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best contemporary folk album,this side,nickel creek,"alison krauss, producer; gary paczosa, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/nickel%2bcreek/nickel%2520creek_1_1_1581555342.jpg?itok=5q7ippsl,this side,nickel creek
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best native american music album,beneath the raven moon,mary youngblood,"thomas a. wasinger and mary youngblood, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/mary%2byoungblood/mary%2520youngblood_1_1_1597163228.jpg?itok=rqmsl9sd,beneath the raven moon,mary youngblood
2002,45th Annual GRAMMY Awards  (2002),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best world music album,mundo,ruben blades,"ruben blades, walter flores and edin solis, producers; walter flores, oscar marin and edin solis, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/rub%25c3%25a9n%2bblades/rub%25c3%25a9n%2520blades_1_1_1596119391.jpg?itok=gbbu_jpt,mundo,ruben blades
